time,aggregate,washing_machine
2013-06-06 06:37:18,135.0,3.0
2013-06-06 06:37:24,138.0,3.0
2013-06-06 06:37:30,137.0,3.0
2013-06-06 06:37:36,132.0,3.0
2013-06-06 06:37:42,132.0,3.0
2013-06-06 06:37:48,130.0,3.0
2013-06-06 06:37:54,136.0,3.0
2013-06-06 06:38:00,143.0,3.0
2013-06-06 06:38:06,133.0,3.0
2013-06-06 06:38:12,135.0,3.0
2013-06-06 06:38:18,769.0,3.0
2013-06-06 06:38:24,1508.0,3.0
2013-06-06 06:38:30,1506.0,3.0
2013-06-06 06:38:36,1493.0,3.0
2013-06-06 06:38:42,1496.0,3.0
2013-06-06 06:38:48,1514.0,3.0
2013-06-06 06:38:54,1498.0,3.0
2013-06-06 06:39:00,1506.0,3.0
2013-06-06 06:39:06,1474.0,3.0
2013-06-06 06:39:12,1486.0,3.0
2013-06-06 06:39:18,161.0,3.0
2013-06-06 06:39:24,161.0,3.0
2013-06-06 06:39:30,1477.0,3.0
2013-06-06 06:39:36,1477.0,3.0
2013-06-06 06:39:42,1477.0,4.0
2013-06-06 06:39:48,1475.0,3.0
2013-06-06 06:39:54,1537.5,3.0
2013-06-06 06:40:00,1539.0,3.0
2013-06-06 06:40:24,193.0,3.0
2013-06-06 06:40:30,193.0,3.0
2013-06-06 06:40:42,191.0,3.0
2013-06-06 06:40:48,191.0,3.0
2013-06-06 06:40:54,191.0,3.0
2013-06-06 06:41:00,195.0,3.0
2013-06-06 06:41:06,193.0,3.0
2013-06-06 06:41:12,193.0,3.0
2013-06-06 06:41:18,199.0,3.0
2013-06-06 06:41:24,197.0,3.0
2013-06-06 06:41:30,192.0,3.0
2013-06-06 06:41:36,192.0,3.0
2013-06-06 06:41:42,192.0,3.0
2013-06-06 06:41:48,190.0,3.0
2013-06-06 06:41:54,191.0,3.0
2013-06-06 06:42:00,192.0,3.0
2013-06-06 06:42:06,191.0,4.0
2013-06-06 06:42:12,190.0,3.0
2013-06-06 06:42:18,189.0,3.0
2013-06-06 06:42:24,189.0,3.0
2013-06-06 06:42:30,190.0,3.0
2013-06-06 06:42:36,188.0,3.0
2013-06-06 06:42:42,189.0,3.0
2013-06-06 06:42:48,189.0,3.0
2013-06-06 06:42:54,189.0,3.0
2013-06-06 06:43:00,187.0,3.0
2013-06-06 06:43:06,193.0,3.0
2013-06-06 06:43:12,185.0,3.0
2013-06-06 06:43:18,191.0,3.0
2013-06-06 06:43:24,187.0,3.0
2013-06-06 06:43:30,193.0,3.0
2013-06-06 06:43:36,185.0,3.0
2013-06-06 06:43:42,185.0,3.0
2013-06-06 06:43:48,189.0,3.0
2013-06-06 06:43:54,186.0,4.0
2013-06-06 06:44:00,189.0,3.0
2013-06-06 06:44:06,191.0,3.0
2013-06-06 06:44:12,186.0,3.0
2013-06-06 06:44:18,186.0,3.0
2013-06-06 06:44:24,186.0,4.0
2013-06-06 06:44:30,190.0,3.0
2013-06-06 06:44:36,188.0,3.0
2013-06-06 06:44:42,184.0,3.0
2013-06-06 06:44:48,186.0,3.0
2013-06-06 06:44:54,185.0,3.0
2013-06-06 06:45:00,186.0,4.0
2013-06-06 06:45:06,190.0,3.0
2013-06-06 06:45:12,184.0,3.0
2013-06-06 06:45:18,186.0,3.0
2013-06-06 06:45:24,185.0,3.0
2013-06-06 06:45:30,184.0,3.0
2013-06-06 06:45:36,185.0,3.0
2013-06-06 06:45:42,188.0,3.0
2013-06-06 06:45:48,186.0,3.0
2013-06-06 06:45:54,184.0,3.0
2013-06-06 06:46:00,186.0,3.0
2013-06-06 06:46:06,189.0,3.0
2013-06-06 06:46:12,185.0,3.0
2013-06-06 06:46:18,186.0,7.0
2013-06-06 06:46:24,186.0,3.0
2013-06-06 06:46:30,187.0,3.0
2013-06-06 06:46:36,186.0,3.0
2013-06-06 06:46:42,186.0,3.0
2013-06-06 06:46:48,183.0,3.0
2013-06-06 06:46:54,186.0,3.0
2013-06-06 06:47:00,186.0,3.0
2013-06-06 06:47:06,188.0,4.0
2013-06-06 06:47:12,191.0,3.0
2013-06-06 06:47:18,186.0,3.0
2013-06-06 06:47:24,184.0,3.0
2013-06-06 06:47:30,184.0,3.0
2013-06-06 06:47:36,186.0,3.0
2013-06-06 06:47:42,187.0,3.0
2013-06-06 06:47:48,191.0,3.0
2013-06-06 06:47:54,190.0,3.0
2013-06-06 06:48:00,188.0,3.0
2013-06-06 06:48:06,186.0,3.0
2013-06-06 06:48:12,186.0,3.0
2013-06-06 06:48:18,185.0,3.0
2013-06-06 06:48:24,187.0,3.0
2013-06-06 06:48:30,184.0,3.0
2013-06-06 06:48:36,187.0,3.0
2013-06-06 06:48:42,344.0,3.0
2013-06-06 06:48:48,357.0,3.0
2013-06-06 06:48:54,358.0,3.0
2013-06-06 06:49:00,356.0,3.0
2013-06-06 06:49:06,356.0,4.0
2013-06-06 06:49:12,351.0,3.0
2013-06-06 06:49:18,351.0,3.0
2013-06-06 06:49:24,345.0,3.0
2013-06-06 06:49:30,341.0,3.0
2013-06-06 06:49:36,342.0,3.0
2013-06-06 06:49:42,342.0,3.0
2013-06-06 06:49:48,336.0,3.0
2013-06-06 06:49:54,327.0,3.0
2013-06-06 06:50:00,258.0,3.0
2013-06-06 06:50:06,340.0,3.0
2013-06-06 06:50:12,345.0,3.0
2013-06-06 06:50:18,340.0,3.0
2013-06-06 06:50:24,344.0,3.0
2013-06-06 06:50:30,344.0,3.0
2013-06-06 06:50:36,342.0,3.0
2013-06-06 06:50:42,325.0,3.0
2013-06-06 06:50:48,229.0,3.0
2013-06-06 06:50:54,185.0,3.0
2013-06-06 06:51:00,182.0,3.0
2013-06-06 06:51:06,180.0,3.0
2013-06-06 06:51:12,183.0,3.0
2013-06-06 06:51:18,183.0,3.0
2013-06-06 06:51:24,181.0,3.0
2013-06-06 06:51:30,184.0,3.0
2013-06-06 06:51:36,185.0,3.0
2013-06-06 06:51:42,184.0,3.0
2013-06-06 06:51:48,185.0,3.0
2013-06-06 06:51:54,185.0,3.0
2013-06-06 06:52:00,185.0,3.0
2013-06-06 06:52:06,184.0,3.0
2013-06-06 06:52:12,185.0,3.0
2013-06-06 06:52:18,183.0,3.0
2013-06-06 06:52:24,181.0,3.0
2013-06-06 06:52:30,182.0,3.0
2013-06-06 06:52:36,182.0,3.0
2013-06-06 06:52:42,183.0,3.0
2013-06-06 06:52:48,186.0,3.0
2013-06-06 06:52:54,184.0,3.0
2013-06-06 06:53:00,186.0,3.0
2013-06-06 06:53:06,187.0,3.0
2013-06-06 06:53:12,186.0,3.0
2013-06-06 06:53:18,187.0,3.0
2013-06-06 06:53:24,181.0,3.0
2013-06-06 06:53:30,179.0,3.0
2013-06-06 06:53:36,182.0,3.0
2013-06-06 06:53:42,181.0,3.0
2013-06-06 06:53:48,182.0,3.0
2013-06-06 06:53:54,182.0,3.0
2013-06-06 06:54:00,181.0,3.0
2013-06-06 06:54:06,183.0,3.0
2013-06-06 06:54:12,184.0,3.0
2013-06-06 06:54:18,183.0,3.0
2013-06-06 06:54:24,184.0,3.0
2013-06-06 06:54:30,186.0,3.0
2013-06-06 06:54:36,182.0,3.0
2013-06-06 06:54:42,181.0,3.0
2013-06-06 06:54:48,180.0,3.0
2013-06-06 06:54:54,180.0,4.0
2013-06-06 06:55:00,180.0,3.0
2013-06-06 06:55:06,180.0,3.0
2013-06-06 06:55:12,178.0,3.0
2013-06-06 06:55:18,181.0,3.0
2013-06-06 06:55:24,183.0,3.0
2013-06-06 06:55:30,136.0,3.0
2013-06-06 06:55:36,134.0,3.0
2013-06-06 06:55:42,135.0,3.0
2013-06-06 06:55:48,135.0,3.0
2013-06-06 06:55:54,136.0,3.0
2013-06-06 06:56:00,136.0,3.0
2013-06-06 06:56:06,133.0,3.0
2013-06-06 06:56:12,134.0,3.0
2013-06-06 06:56:18,135.0,3.0
2013-06-06 06:56:24,133.0,3.0
2013-06-06 06:56:30,135.0,3.0
2013-06-06 06:56:36,135.0,3.0
2013-06-06 06:56:42,133.0,3.0
2013-06-06 06:56:48,133.0,3.0
2013-06-06 06:56:54,135.0,3.0
2013-06-06 06:57:00,137.0,3.0
2013-06-06 06:57:06,134.0,3.0
2013-06-06 06:57:12,133.0,3.0
2013-06-06 06:57:18,134.0,4.0
2013-06-06 06:57:24,136.0,3.0
2013-06-06 06:57:30,134.0,3.0
2013-06-06 06:57:36,136.0,3.0
2013-06-06 06:57:42,137.0,3.0
2013-06-06 06:57:48,134.0,3.0
2013-06-06 06:57:54,134.0,3.0
2013-06-06 06:58:00,133.0,3.0
2013-06-06 06:58:06,136.0,3.0
2013-06-06 06:58:12,134.0,3.0
2013-06-06 06:58:18,135.0,4.0
2013-06-06 06:58:24,134.0,3.0
2013-06-06 06:58:30,136.0,3.0
2013-06-06 06:58:36,136.0,3.0
2013-06-06 06:58:42,134.0,3.0
2013-06-06 06:58:48,136.0,3.0
2013-06-06 06:58:54,136.0,3.0
2013-06-06 06:59:00,137.0,3.0
2013-06-06 06:59:06,138.0,4.0
2013-06-06 06:59:12,136.0,3.0
2013-06-06 06:59:18,137.0,3.0
2013-06-06 06:59:24,138.0,3.0
2013-06-06 06:59:30,137.0,3.0
2013-06-06 06:59:36,137.0,3.0
2013-06-06 06:59:42,138.0,3.0
2013-06-06 06:59:48,136.0,3.0
2013-06-06 06:59:54,139.0,3.0
2013-06-06 07:00:00,139.0,3.0
2013-06-06 07:00:06,140.0,3.0
2013-06-06 07:00:12,139.0,3.0
2013-06-06 07:00:18,141.0,3.0
2013-06-06 07:00:24,140.0,3.0
2013-06-06 07:00:30,141.0,3.0
2013-06-06 07:00:36,140.0,3.0
2013-06-06 07:00:42,140.0,3.0
2013-06-06 07:00:48,140.0,3.0
2013-06-06 07:00:54,140.0,3.0
2013-06-06 07:01:00,142.0,3.0
2013-06-06 07:01:06,140.0,4.0
2013-06-06 07:01:12,139.0,4.0
2013-06-06 07:01:18,138.0,3.0
2013-06-06 07:01:24,140.0,4.0
2013-06-06 07:01:30,137.0,3.0
2013-06-06 07:01:36,138.0,3.0
2013-06-06 07:01:42,139.0,3.0
2013-06-06 07:01:48,139.0,4.0
2013-06-06 07:01:54,140.0,3.0
2013-06-06 07:02:00,139.0,3.0
2013-06-06 07:02:06,139.0,3.0
2013-06-06 07:02:12,139.0,3.0
2013-06-06 07:02:18,139.0,3.0
2013-06-06 07:02:24,139.0,3.0
2013-06-06 07:02:30,138.0,3.0
2013-06-06 07:02:36,138.0,3.0
2013-06-06 07:02:42,139.0,3.0
2013-06-06 07:02:48,140.0,3.0
2013-06-06 07:02:54,140.0,3.0
2013-06-06 07:03:00,140.0,3.0
2013-06-06 07:03:06,138.0,4.0
2013-06-06 07:03:12,138.0,3.0
2013-06-06 07:03:18,138.0,3.0
2013-06-06 07:03:24,139.0,3.0
2013-06-06 07:03:30,140.0,3.0
2013-06-06 07:03:36,141.0,3.0
2013-06-06 07:03:42,140.0,3.0
2013-06-06 07:03:48,139.0,3.0
2013-06-06 07:03:54,139.0,3.0
2013-06-06 07:04:00,143.0,3.0
2013-06-06 07:04:06,142.0,3.0
2013-06-06 07:04:12,139.0,3.0
2013-06-06 07:04:18,139.0,3.0
2013-06-06 07:04:24,156.0,3.0
2013-06-06 07:04:30,154.0,3.0
2013-06-06 07:04:36,153.0,3.0
2013-06-06 07:04:42,153.0,3.0
2013-06-06 07:04:48,154.0,3.0
2013-06-06 07:04:54,154.0,3.0
2013-06-06 07:05:00,153.0,3.0
2013-06-06 07:05:06,152.0,3.0
2013-06-06 07:05:12,153.0,3.0
2013-06-06 07:05:18,140.0,3.0
2013-06-06 07:05:24,140.0,3.0
2013-06-06 07:05:30,137.0,3.0
2013-06-06 07:05:36,138.0,3.0
2013-06-06 07:05:42,138.0,3.0
2013-06-06 07:05:48,137.0,3.0
2013-06-06 07:05:54,137.0,3.0
2013-06-06 07:06:00,136.0,3.0
2013-06-06 07:06:06,139.0,3.0
2013-06-06 07:06:12,138.0,3.0
2013-06-06 07:06:18,137.0,3.0
2013-06-06 07:06:24,137.0,3.0
2013-06-06 07:06:30,136.0,3.0
2013-06-06 07:06:36,138.0,3.0
2013-06-06 07:06:42,136.0,3.0
2013-06-06 07:06:48,136.0,3.0
2013-06-06 07:06:54,138.0,3.0
2013-06-06 07:07:00,133.0,4.0
2013-06-06 07:07:06,134.0,4.0
2013-06-06 07:07:12,133.0,3.0
2013-06-06 07:07:18,133.0,4.0
2013-06-06 07:07:24,135.0,3.0
2013-06-06 07:07:30,133.0,3.0
2013-06-06 07:07:36,136.0,3.0
2013-06-06 07:07:42,134.0,3.0
2013-06-06 07:07:48,133.0,3.0
2013-06-06 07:07:54,134.0,3.0
2013-06-06 07:08:00,133.0,3.0
2013-06-06 07:08:06,135.0,3.0
2013-06-06 07:08:12,134.0,3.0
2013-06-06 07:08:18,134.0,3.0
2013-06-06 07:08:24,133.0,3.0
2013-06-06 07:08:30,133.0,3.0
2013-06-06 07:08:36,133.0,3.0
2013-06-06 07:08:42,133.0,3.0
2013-06-06 07:08:48,134.0,3.0
2013-06-06 07:08:54,134.0,3.0
2013-06-06 07:09:00,135.0,3.0
2013-06-06 07:09:06,134.0,3.0
2013-06-06 07:09:12,135.0,4.0
2013-06-06 07:09:18,133.0,3.0
2013-06-06 07:09:24,133.0,4.0
2013-06-06 07:09:30,133.0,3.0
2013-06-06 07:09:36,133.0,3.0
2013-06-06 07:09:42,133.0,3.0
2013-06-06 07:09:48,134.0,3.0
2013-06-06 07:09:54,133.0,3.0
2013-06-06 07:10:00,133.0,3.0
2013-06-06 07:10:06,134.0,3.0
2013-06-06 07:10:12,134.0,3.0
2013-06-06 07:10:18,133.0,3.0
2013-06-06 07:10:24,133.0,4.0
2013-06-06 07:10:30,133.0,3.0
2013-06-06 07:10:36,132.0,3.0
2013-06-06 07:10:42,135.0,3.0
2013-06-06 07:10:48,133.0,3.0
2013-06-06 07:10:54,133.0,3.0
2013-06-06 07:11:00,131.0,3.0
2013-06-06 07:11:06,134.0,3.0
2013-06-06 07:11:12,133.0,3.0
2013-06-06 07:11:18,133.0,3.0
2013-06-06 07:11:24,134.0,3.0
2013-06-06 07:11:30,134.0,3.0
2013-06-06 07:11:36,133.0,3.0
2013-06-06 07:11:42,133.0,3.0
2013-06-06 07:11:48,135.0,3.0
2013-06-06 07:11:54,135.0,4.0
2013-06-06 07:12:00,134.0,3.0
2013-06-06 07:12:06,134.0,3.0
2013-06-06 07:12:12,134.0,3.0
2013-06-06 07:12:18,135.0,4.0
2013-06-06 07:12:24,133.0,3.0
2013-06-06 07:12:30,134.0,3.0
2013-06-06 07:12:36,133.0,3.0
2013-06-06 07:12:42,133.0,4.0
2013-06-06 07:12:48,134.0,3.0
2013-06-06 07:12:54,133.0,3.0
2013-06-06 07:13:00,133.0,3.0
2013-06-06 07:13:06,133.0,3.0
2013-06-06 07:13:12,133.0,3.0
2013-06-06 07:13:18,133.0,3.0
2013-06-06 07:13:24,133.0,4.0
2013-06-06 07:13:30,133.0,3.0
2013-06-06 07:13:36,134.0,3.0
2013-06-06 07:13:42,134.0,3.0
2013-06-06 07:13:48,134.0,3.0
2013-06-06 07:13:54,133.0,4.0
2013-06-06 07:14:00,135.0,4.0
2013-06-06 07:14:06,133.0,3.0
2013-06-06 07:14:12,134.0,3.0
2013-06-06 07:14:18,134.0,3.0
2013-06-06 07:14:24,135.0,3.0
2013-06-06 07:14:30,135.0,3.0
2013-06-06 07:14:36,134.0,3.0
2013-06-06 07:14:42,133.0,3.0
2013-06-06 07:14:48,136.0,3.0
2013-06-06 07:14:54,135.0,3.0
2013-06-06 07:15:00,135.0,3.0
2013-06-06 07:15:06,134.0,3.0
2013-06-06 07:15:12,135.0,3.0
2013-06-06 07:15:18,133.0,3.0
2013-06-06 07:15:24,133.0,3.0
2013-06-06 07:15:30,133.0,3.0
2013-06-06 07:15:36,134.0,4.0
2013-06-06 07:15:42,133.0,3.0
2013-06-06 07:15:48,133.0,3.0
2013-06-06 07:15:54,135.0,3.0
2013-06-06 07:16:00,134.0,3.0
2013-06-06 07:16:06,133.0,3.0
2013-06-06 07:16:12,135.0,3.0
2013-06-06 07:16:18,133.0,3.0
2013-06-06 07:16:24,136.0,3.0
2013-06-06 07:16:30,135.0,3.0
2013-06-06 07:16:36,136.0,4.0
2013-06-06 07:16:42,137.0,3.0
2013-06-06 07:16:48,137.0,3.0
2013-06-06 07:16:54,136.0,3.0
2013-06-06 07:17:00,135.0,4.0
2013-06-06 07:17:06,135.0,3.0
2013-06-06 07:17:12,135.0,3.0
2013-06-06 07:17:18,135.0,3.0
2013-06-06 07:17:24,135.0,3.0
2013-06-06 07:17:30,137.0,3.0
2013-06-06 07:17:36,134.0,3.0
2013-06-06 07:17:42,136.0,3.0
2013-06-06 07:17:48,207.0,3.0
2013-06-06 07:17:54,187.0,3.0
2013-06-06 07:18:00,193.0,3.0
2013-06-06 07:18:06,188.0,3.0
2013-06-06 07:18:12,188.0,3.0
2013-06-06 07:18:18,193.0,4.0
2013-06-06 07:18:24,195.0,3.0
2013-06-06 07:18:30,192.0,3.0
2013-06-06 07:18:36,191.0,3.0
2013-06-06 07:18:42,194.0,3.0
2013-06-06 07:18:48,192.0,3.0
2013-06-06 07:18:54,193.0,3.0
2013-06-06 07:19:00,193.0,3.0
2013-06-06 07:19:06,191.0,3.0
2013-06-06 07:19:12,192.0,3.0
2013-06-06 07:19:18,190.0,3.0
2013-06-06 07:19:24,191.0,3.0
2013-06-06 07:19:30,195.0,3.0
2013-06-06 07:19:36,195.0,3.0
2013-06-06 07:19:42,196.0,3.0
2013-06-06 07:19:48,196.0,3.0
2013-06-06 07:19:54,192.0,3.0
2013-06-06 07:20:00,188.0,3.0
2013-06-06 07:20:06,192.0,3.0
2013-06-06 07:20:12,192.0,3.0
2013-06-06 07:20:18,188.0,3.0
2013-06-06 07:20:24,190.0,3.0
2013-06-06 07:20:30,190.0,3.0
2013-06-06 07:20:36,190.0,3.0
2013-06-06 07:20:42,187.0,3.0
2013-06-06 07:20:48,189.0,4.0
2013-06-06 07:20:54,189.0,4.0
2013-06-06 07:21:00,189.0,3.0
2013-06-06 07:21:06,190.0,3.0
2013-06-06 07:21:12,188.0,3.0
2013-06-06 07:21:18,187.0,4.0
2013-06-06 07:21:24,187.0,3.0
2013-06-06 07:21:30,188.0,4.0
2013-06-06 07:21:36,189.0,3.0
2013-06-06 07:21:42,187.0,3.0
2013-06-06 07:21:48,189.0,3.0
2013-06-06 07:21:54,190.0,3.0
2013-06-06 07:22:00,186.0,3.0
2013-06-06 07:22:06,188.0,3.0
2013-06-06 07:22:12,186.0,4.0
2013-06-06 07:22:18,185.0,3.0
2013-06-06 07:22:24,186.0,3.0
2013-06-06 07:22:30,186.0,4.0
2013-06-06 07:22:36,185.0,3.0
2013-06-06 07:22:42,186.0,3.0
2013-06-06 07:22:48,186.0,3.0
2013-06-06 07:22:54,187.0,3.0
2013-06-06 07:23:00,186.0,3.0
2013-06-06 07:23:06,186.0,3.0
2013-06-06 07:23:12,187.0,3.0
2013-06-06 07:23:18,186.0,3.0
2013-06-06 07:23:24,187.0,3.0
2013-06-06 07:23:30,185.0,3.0
2013-06-06 07:23:36,185.0,3.0
2013-06-06 07:23:42,184.0,3.0
2013-06-06 07:23:48,187.0,3.0
2013-06-06 07:23:54,185.0,3.0
2013-06-06 07:24:00,186.0,3.0
2013-06-06 07:24:06,186.0,3.0
2013-06-06 07:24:12,185.0,3.0
2013-06-06 07:24:18,185.0,3.0
2013-06-06 07:24:24,185.0,3.0
2013-06-06 07:24:30,181.0,3.0
2013-06-06 07:24:36,184.0,4.0
2013-06-06 07:24:42,184.0,3.0
2013-06-06 07:24:48,184.0,3.0
2013-06-06 07:24:54,185.0,3.0
2013-06-06 07:25:00,189.0,3.0
2013-06-06 07:25:06,185.0,3.0
2013-06-06 07:25:12,188.0,3.0
2013-06-06 07:25:18,186.0,3.0
2013-06-06 07:25:24,184.0,4.0
2013-06-06 07:25:30,183.0,3.0
2013-06-06 07:25:36,186.0,3.0
2013-06-06 07:25:42,186.0,3.0
2013-06-06 07:25:48,185.0,3.0
2013-06-06 07:25:54,184.0,4.0
2013-06-06 07:26:00,185.0,4.0
2013-06-06 07:26:06,185.0,4.0
2013-06-06 07:26:12,185.0,3.0
2013-06-06 07:26:18,186.0,3.0
2013-06-06 07:26:24,182.0,3.0
2013-06-06 07:26:30,185.0,3.0
2013-06-06 07:26:36,183.0,3.0
2013-06-06 07:26:42,184.0,3.0
2013-06-06 07:26:48,183.0,4.0
2013-06-06 07:26:54,185.0,4.0
2013-06-06 07:27:00,183.0,4.0
2013-06-06 07:27:06,187.0,3.0
2013-06-06 07:27:12,182.0,3.0
2013-06-06 07:27:18,186.0,3.0
2013-06-06 07:27:24,182.0,3.0
2013-06-06 07:27:30,186.0,3.0
2013-06-06 07:27:36,186.0,3.0
2013-06-06 07:27:42,185.0,3.0
2013-06-06 07:27:48,185.0,3.0
2013-06-06 07:27:54,184.0,3.0
2013-06-06 07:28:00,186.0,3.0
2013-06-06 07:28:06,185.0,4.0
2013-06-06 07:28:12,186.0,3.0
2013-06-06 07:28:18,185.0,3.0
2013-06-06 07:28:24,185.0,3.0
2013-06-06 07:28:30,182.0,4.0
2013-06-06 07:28:36,186.0,4.0
2013-06-06 07:28:42,183.0,3.0
2013-06-06 07:28:48,184.0,3.0
2013-06-06 07:28:54,182.0,3.0
2013-06-06 07:29:00,181.0,3.0
2013-06-06 07:29:06,181.0,3.0
2013-06-06 07:29:12,181.0,3.0
2013-06-06 07:29:18,182.0,3.0
2013-06-06 07:29:24,177.0,3.0
2013-06-06 07:29:30,181.0,3.0
2013-06-06 07:29:36,182.0,3.0
2013-06-06 07:29:42,184.0,3.0
2013-06-06 07:29:48,184.0,4.0
2013-06-06 07:29:54,183.0,4.0
2013-06-06 07:30:00,181.0,4.0
2013-06-06 07:30:06,182.0,3.0
2013-06-06 07:30:12,182.0,3.0
2013-06-06 07:30:18,183.0,3.0
2013-06-06 07:30:24,183.0,3.0
2013-06-06 07:30:30,183.0,3.0
2013-06-06 07:30:36,184.0,3.0
2013-06-06 07:30:42,184.0,3.0
2013-06-06 07:30:48,182.0,3.0
2013-06-06 07:30:54,183.0,3.0
2013-06-06 07:31:00,180.0,3.0
2013-06-06 07:31:06,182.0,3.0
2013-06-06 07:31:12,181.0,3.0
2013-06-06 07:31:18,180.0,3.0
2013-06-06 07:31:24,180.0,3.0
2013-06-06 07:31:30,179.0,3.0
2013-06-06 07:31:36,181.0,4.0
2013-06-06 07:31:42,184.0,3.0
2013-06-06 07:31:48,178.0,3.0
2013-06-06 07:31:54,179.0,3.0
2013-06-06 07:32:00,181.0,3.0
2013-06-06 07:32:06,182.0,3.0
2013-06-06 07:32:12,183.0,3.0
2013-06-06 07:32:18,180.0,3.0
2013-06-06 07:32:24,177.0,3.0
2013-06-06 07:32:30,185.0,4.0
2013-06-06 07:32:36,181.0,3.0
2013-06-06 07:32:42,186.0,3.0
2013-06-06 07:32:48,183.0,4.0
2013-06-06 07:32:54,183.0,4.0
2013-06-06 07:33:00,181.0,3.0
2013-06-06 07:33:06,182.0,3.0
2013-06-06 07:33:12,184.0,4.0
2013-06-06 07:33:18,183.0,3.0
2013-06-06 07:33:24,140.0,4.0
2013-06-06 07:33:30,135.0,3.0
2013-06-06 07:33:36,135.0,3.0
2013-06-06 07:33:42,134.0,3.0
2013-06-06 07:33:48,133.0,4.0
2013-06-06 07:33:54,133.0,4.0
2013-06-06 07:34:00,135.0,3.0
2013-06-06 07:34:06,133.0,4.0
2013-06-06 07:34:12,135.0,3.0
2013-06-06 07:34:18,134.0,3.0
2013-06-06 07:34:24,134.0,3.0
2013-06-06 07:34:30,134.0,3.0
2013-06-06 07:34:36,133.0,3.0
2013-06-06 07:34:42,134.0,3.0
2013-06-06 07:34:48,134.0,4.0
2013-06-06 07:34:54,135.0,3.0
2013-06-06 07:35:00,135.0,3.0
2013-06-06 07:35:06,135.0,3.0
2013-06-06 07:35:12,135.0,3.0
2013-06-06 07:35:18,136.0,3.0
2013-06-06 07:35:24,136.0,3.0
2013-06-06 07:35:30,134.0,3.0
2013-06-06 07:35:36,135.0,3.0
2013-06-06 07:35:42,136.0,3.0
2013-06-06 07:35:48,137.0,3.0
2013-06-06 07:35:54,134.0,3.0
2013-06-06 07:36:00,133.0,3.0
2013-06-06 07:36:06,133.0,3.0
2013-06-06 07:36:12,135.0,3.0
2013-06-06 07:36:18,133.0,3.0
2013-06-06 07:36:24,135.0,3.0
2013-06-06 07:36:30,134.0,3.0
2013-06-06 07:36:36,135.0,3.0
2013-06-06 07:36:42,135.0,3.0
2013-06-06 07:36:48,136.0,3.0
2013-06-06 07:36:54,134.0,4.0
2013-06-06 07:37:00,135.0,3.0
2013-06-06 07:37:06,135.0,4.0
2013-06-06 07:37:12,135.0,3.0
2013-06-06 07:37:18,136.0,3.0
2013-06-06 07:37:24,136.0,3.0
2013-06-06 07:37:30,136.0,4.0
2013-06-06 07:37:36,134.0,4.0
2013-06-06 07:37:42,135.0,3.0
2013-06-06 07:37:48,136.0,3.0
2013-06-06 07:37:54,133.0,3.0
2013-06-06 07:38:00,134.0,3.0
2013-06-06 07:38:06,134.0,3.0
2013-06-06 07:38:12,135.0,3.0
2013-06-06 07:38:18,133.0,3.0
2013-06-06 07:38:24,133.0,3.0
2013-06-06 07:38:30,133.0,4.0
2013-06-06 07:38:36,134.0,3.0
2013-06-06 07:38:42,134.0,3.0
2013-06-06 07:38:48,133.0,3.0
2013-06-06 07:38:54,135.0,3.0
2013-06-06 07:39:00,135.0,3.0
2013-06-06 07:39:06,135.0,3.0
2013-06-06 07:39:12,134.0,3.0
2013-06-06 07:39:18,134.0,3.0
2013-06-06 07:39:24,133.0,3.0
2013-06-06 07:39:30,135.0,3.0
2013-06-06 07:39:36,133.0,3.0
2013-06-06 07:39:42,137.0,4.0
2013-06-06 07:39:48,134.0,3.0
2013-06-06 07:39:54,134.0,3.0
2013-06-06 07:40:00,135.0,3.0
2013-06-06 07:40:06,134.0,3.0
2013-06-06 07:40:12,133.0,3.0
2013-06-06 07:40:18,134.0,3.0
2013-06-06 07:40:24,133.0,3.0
2013-06-06 07:40:30,134.0,3.0
2013-06-06 07:40:36,133.0,3.0
2013-06-06 07:40:42,133.0,3.0
2013-06-06 07:40:48,135.0,4.0
2013-06-06 07:40:54,133.0,3.0
2013-06-06 07:41:00,136.0,3.0
2013-06-06 07:41:06,133.0,3.0
2013-06-06 07:41:12,135.0,3.0
2013-06-06 07:41:18,137.0,3.0
2013-06-06 07:41:24,135.0,3.0
2013-06-06 07:41:30,135.0,3.0
2013-06-06 07:41:36,135.0,4.0
2013-06-06 07:41:42,133.0,3.0
2013-06-06 07:41:48,135.0,3.0
2013-06-06 07:41:54,135.0,3.0
2013-06-06 07:42:00,135.0,3.0
2013-06-06 07:42:06,134.0,3.0
2013-06-06 07:42:12,135.0,3.0
2013-06-06 07:42:18,135.0,3.0
2013-06-06 07:42:24,137.0,3.0
2013-06-06 07:42:30,136.0,3.0
2013-06-06 07:42:36,137.0,3.0
2013-06-06 07:42:42,137.0,3.0
2013-06-06 07:42:48,137.0,3.0
2013-06-06 07:42:54,134.0,3.0
2013-06-06 07:43:00,135.0,4.0
2013-06-06 07:43:06,137.0,3.0
2013-06-06 07:43:12,134.0,3.0
2013-06-06 07:43:18,135.0,3.0
2013-06-06 07:43:24,134.0,3.0
2013-06-06 07:43:30,134.0,3.0
2013-06-06 07:43:36,134.0,3.0
2013-06-06 07:43:42,136.0,3.0
2013-06-06 07:43:48,135.0,3.0
2013-06-06 07:43:54,137.0,3.0
2013-06-06 07:44:00,136.0,3.0
2013-06-06 07:44:06,135.0,3.0
