time,aggregate,kettle
2013-03-18 19:45:24,183.0,1.0
2013-03-18 19:45:30,178.0,1.0
2013-03-18 19:45:36,179.0,1.0
2013-03-18 19:45:42,182.0,1.0
2013-03-18 19:45:48,179.0,1.0
2013-03-18 19:45:54,179.0,1.0
2013-03-18 19:46:00,178.0,1.0
2013-03-18 19:46:06,182.0,1.0
2013-03-18 19:46:12,180.0,1.0
2013-03-18 19:46:18,179.0,1.0
2013-03-18 19:46:24,180.0,1.0
2013-03-18 19:46:30,181.0,1.0
2013-03-18 19:46:36,118.0,1.0
2013-03-18 19:46:42,118.0,1.0
2013-03-18 19:46:48,118.0,1.0
2013-03-18 19:46:54,117.0,1.0
2013-03-18 19:47:00,118.0,1.0
2013-03-18 19:47:06,116.0,1.0
2013-03-18 19:47:12,116.0,1.0
2013-03-18 19:47:18,116.0,1.0
2013-03-18 19:47:24,118.0,1.0
2013-03-18 19:47:30,118.0,1.0
2013-03-18 19:47:36,117.0,1.0
2013-03-18 19:47:42,117.0,1.0
2013-03-18 19:47:48,116.0,1.0
2013-03-18 19:47:54,117.0,1.0
2013-03-18 19:48:00,116.0,1.0
2013-03-18 19:48:06,118.0,1.0
2013-03-18 19:48:12,116.0,1.0
2013-03-18 19:48:18,116.0,1.0
2013-03-18 19:48:24,116.0,1.0
2013-03-18 19:48:30,116.0,1.0
2013-03-18 19:48:36,116.0,1.0
2013-03-18 19:48:42,116.0,1.0
2013-03-18 19:48:48,118.0,1.0
2013-03-18 19:48:54,117.0,1.0
2013-03-18 19:49:00,115.0,1.0
2013-03-18 19:49:06,118.0,1.0
2013-03-18 19:49:12,116.0,1.0
2013-03-18 19:49:18,118.0,1.0
2013-03-18 19:49:24,118.0,1.0
2013-03-18 19:49:30,118.0,1.0
2013-03-18 19:49:36,117.0,1.0
2013-03-18 19:49:42,116.0,1.0
2013-03-18 19:49:48,116.0,1.0
2013-03-18 19:49:54,116.0,1.0
2013-03-18 19:50:00,116.0,1.0
2013-03-18 19:50:06,116.0,1.0
2013-03-18 19:50:12,116.0,1.0
2013-03-18 19:50:18,118.0,1.0
2013-03-18 19:50:24,116.0,1.0
2013-03-18 19:50:30,116.0,1.0
2013-03-18 19:50:36,116.0,1.0
2013-03-18 19:50:42,118.0,1.0
2013-03-18 19:50:48,118.0,1.0
2013-03-18 19:50:54,116.0,1.0
2013-03-18 19:51:00,118.0,1.0
2013-03-18 19:51:06,116.0,1.0
2013-03-18 19:51:12,115.0,1.0
2013-03-18 19:51:18,117.0,1.0
2013-03-18 19:51:24,117.0,1.0
2013-03-18 19:51:30,111.0,1.0
2013-03-18 19:51:36,112.0,1.0
2013-03-18 19:51:42,111.0,1.0
2013-03-18 19:51:48,111.0,1.0
2013-03-18 19:51:54,110.0,1.0
2013-03-18 19:52:00,112.0,1.0
2013-03-18 19:52:06,111.0,1.0
2013-03-18 19:52:12,111.0,1.0
2013-03-18 19:52:18,111.0,1.0
2013-03-18 19:52:24,111.0,1.0
2013-03-18 19:52:30,112.0,1.0
2013-03-18 19:52:36,111.0,1.0
2013-03-18 19:52:42,111.0,1.0
2013-03-18 19:52:48,111.0,1.0
2013-03-18 19:52:54,111.0,1.0
2013-03-18 19:53:00,110.0,1.0
2013-03-18 19:53:06,111.0,1.0
2013-03-18 19:53:12,111.0,1.0
2013-03-18 19:53:18,110.0,1.0
2013-03-18 19:53:24,110.0,1.0
2013-03-18 19:53:30,112.0,1.0
2013-03-18 19:53:36,111.0,1.0
2013-03-18 19:53:42,110.0,1.0
2013-03-18 19:53:48,110.0,1.0
2013-03-18 19:53:54,112.0,1.0
2013-03-18 19:54:00,112.0,1.0
2013-03-18 19:54:06,111.0,1.0
2013-03-18 19:54:12,112.0,1.0
2013-03-18 19:54:18,111.0,1.0
2013-03-18 19:54:24,111.0,1.0
2013-03-18 19:54:30,111.0,1.0
2013-03-18 19:54:36,111.0,1.0
2013-03-18 19:54:42,111.0,1.0
2013-03-18 19:54:48,112.0,1.0
2013-03-18 19:54:54,113.0,1.0
2013-03-18 19:55:00,111.0,1.0
2013-03-18 19:55:06,111.0,1.0
2013-03-18 19:55:12,111.0,1.0
2013-03-18 19:55:18,111.0,1.0
2013-03-18 19:55:24,112.0,1.0
2013-03-18 19:55:30,111.0,1.0
2013-03-18 19:55:36,111.0,1.0
2013-03-18 19:55:42,111.0,1.0
2013-03-18 19:55:48,111.0,1.0
2013-03-18 19:55:54,111.0,1.0
2013-03-18 19:56:00,111.0,1.0
2013-03-18 19:56:06,111.0,1.0
2013-03-18 19:56:12,112.0,1.0
2013-03-18 19:56:18,111.0,1.0
2013-03-18 19:56:24,111.0,1.0
2013-03-18 19:56:30,111.0,1.0
2013-03-18 19:56:36,111.0,1.0
2013-03-18 19:56:42,111.0,1.0
2013-03-18 19:56:48,111.0,1.0
2013-03-18 19:56:54,111.0,1.0
2013-03-18 19:57:00,111.0,1.0
2013-03-18 19:57:06,111.0,1.0
2013-03-18 19:57:12,111.0,1.0
2013-03-18 19:57:18,111.0,1.0
2013-03-18 19:57:24,111.0,1.0
2013-03-18 19:57:30,112.0,1.0
2013-03-18 19:57:36,112.0,1.0
2013-03-18 19:57:42,111.0,1.0
2013-03-18 19:57:48,111.0,1.0
2013-03-18 19:57:54,111.0,1.0
2013-03-18 19:58:00,112.0,1.0
2013-03-18 19:58:06,111.0,1.0
2013-03-18 19:58:12,110.0,1.0
2013-03-18 19:58:18,110.0,1.0
2013-03-18 19:58:24,110.0,1.0
2013-03-18 19:58:30,113.0,1.0
2013-03-18 19:58:36,111.0,1.0
2013-03-18 19:58:42,112.0,1.0
2013-03-18 19:58:48,111.0,1.0
2013-03-18 19:58:54,111.0,1.0
2013-03-18 19:59:00,112.0,1.0
2013-03-18 19:59:06,113.0,1.0
2013-03-18 19:59:12,111.0,1.0
2013-03-18 19:59:18,111.0,1.0
2013-03-18 19:59:24,111.0,1.0
2013-03-18 19:59:30,111.0,1.0
2013-03-18 19:59:36,114.0,1.0
2013-03-18 19:59:42,112.0,1.0
2013-03-18 19:59:48,112.0,1.0
2013-03-18 19:59:54,111.0,1.0
2013-03-18 20:00:00,110.0,1.0
2013-03-18 20:00:06,111.0,1.0
2013-03-18 20:00:12,113.0,1.0
2013-03-18 20:00:18,112.0,1.0
2013-03-18 20:00:24,111.0,1.0
2013-03-18 20:00:30,111.0,1.0
2013-03-18 20:00:36,111.0,1.0
2013-03-18 20:00:42,110.0,1.0
2013-03-18 20:00:48,112.0,1.0
2013-03-18 20:00:54,111.0,1.0
2013-03-18 20:01:00,112.0,1.0
2013-03-18 20:01:06,111.0,1.0
2013-03-18 20:01:12,111.0,1.0
2013-03-18 20:01:18,111.0,1.0
2013-03-18 20:01:24,111.0,1.0
2013-03-18 20:01:30,111.0,1.0
2013-03-18 20:01:36,111.0,0.0
2013-03-18 20:01:42,111.0,1.0
2013-03-18 20:01:48,111.0,1.0
2013-03-18 20:01:54,112.0,1.0
2013-03-18 20:02:00,111.0,1.0
2013-03-18 20:02:06,111.0,1.0
2013-03-18 20:02:12,111.0,1.0
2013-03-18 20:02:18,112.0,1.0
2013-03-18 20:02:24,111.0,1.0
2013-03-18 20:02:30,111.0,1.0
2013-03-18 20:02:36,111.0,1.0
2013-03-18 20:02:42,111.0,1.0
2013-03-18 20:02:48,112.0,1.0
2013-03-18 20:02:54,112.0,1.0
2013-03-18 20:03:00,112.0,1.0
2013-03-18 20:03:06,110.0,1.0
2013-03-18 20:03:12,111.0,1.0
2013-03-18 20:03:18,111.0,1.0
2013-03-18 20:03:24,111.0,1.0
2013-03-18 20:03:30,111.0,1.0
2013-03-18 20:03:36,112.0,1.0
2013-03-18 20:03:42,111.0,1.0
2013-03-18 20:03:48,111.0,1.0
2013-03-18 20:03:54,111.0,1.0
2013-03-18 20:04:00,110.0,1.0
2013-03-18 20:04:06,110.0,1.0
2013-03-18 20:04:12,112.0,1.0
2013-03-18 20:04:18,110.0,1.0
2013-03-18 20:04:24,110.0,1.0
2013-03-18 20:04:30,111.0,1.0
2013-03-18 20:04:36,111.0,1.0
2013-03-18 20:04:42,111.0,1.0
2013-03-18 20:04:48,111.0,1.0
2013-03-18 20:04:54,110.0,1.0
2013-03-18 20:05:00,111.0,1.0
2013-03-18 20:05:06,111.0,1.0
2013-03-18 20:05:12,113.0,1.0
2013-03-18 20:05:18,111.0,1.0
2013-03-18 20:05:24,112.0,1.0
2013-03-18 20:05:30,110.0,1.0
2013-03-18 20:05:36,108.0,1.0
2013-03-18 20:05:42,111.0,1.0
2013-03-18 20:05:48,110.0,1.0
2013-03-18 20:05:54,111.0,1.0
2013-03-18 20:06:00,109.0,1.0
2013-03-18 20:06:06,111.0,1.0
2013-03-18 20:06:12,111.0,1.0
2013-03-18 20:06:18,111.0,1.0
2013-03-18 20:06:24,113.0,1.0
2013-03-18 20:06:30,111.0,1.0
2013-03-18 20:06:36,110.0,1.0
2013-03-18 20:06:42,112.0,1.0
2013-03-18 20:06:48,111.0,1.0
2013-03-18 20:06:54,111.0,1.0
2013-03-18 20:07:00,110.0,1.0
2013-03-18 20:07:06,111.0,1.0
2013-03-18 20:07:12,111.0,1.0
2013-03-18 20:07:18,111.0,1.0
2013-03-18 20:07:24,112.0,1.0
2013-03-18 20:07:30,112.0,1.0
2013-03-18 20:07:36,110.0,1.0
2013-03-18 20:07:42,111.0,1.0
2013-03-18 20:07:48,111.0,1.0
2013-03-18 20:07:54,112.0,1.0
2013-03-18 20:08:00,113.0,1.0
2013-03-18 20:08:06,111.0,1.0
2013-03-18 20:08:12,110.0,1.0
2013-03-18 20:08:18,110.0,1.0
2013-03-18 20:08:24,112.0,1.0
2013-03-18 20:08:30,111.0,1.0
2013-03-18 20:08:36,113.0,1.0
2013-03-18 20:08:42,113.0,1.0
2013-03-18 20:08:48,111.0,1.0
2013-03-18 20:08:54,111.0,1.0
2013-03-18 20:09:00,113.0,1.0
2013-03-18 20:09:06,112.0,1.0
2013-03-18 20:09:12,112.0,1.0
2013-03-18 20:09:18,110.0,1.0
2013-03-18 20:09:24,110.0,1.0
2013-03-18 20:09:30,110.0,1.0
2013-03-18 20:09:36,111.0,1.0
2013-03-18 20:09:42,110.0,1.0
2013-03-18 20:09:48,111.0,1.0
2013-03-18 20:09:54,111.0,1.0
2013-03-18 20:10:00,112.0,1.0
2013-03-18 20:10:06,111.0,1.0
2013-03-18 20:10:12,110.0,1.0
2013-03-18 20:10:18,111.0,1.0
2013-03-18 20:10:24,111.0,1.0
2013-03-18 20:10:30,111.0,1.0
2013-03-18 20:10:36,111.0,1.0
2013-03-18 20:10:42,111.0,1.0
2013-03-18 20:10:48,111.0,1.0
2013-03-18 20:10:54,112.0,1.0
2013-03-18 20:11:00,110.0,1.0
2013-03-18 20:11:06,111.0,1.0
2013-03-18 20:11:12,110.0,1.0
2013-03-18 20:11:18,111.0,1.0
2013-03-18 20:11:24,110.0,1.0
2013-03-18 20:11:30,111.0,1.0
2013-03-18 20:11:36,111.0,1.0
2013-03-18 20:11:42,112.0,1.0
2013-03-18 20:11:48,110.0,1.0
2013-03-18 20:11:54,113.0,1.0
2013-03-18 20:12:00,113.0,1.0
2013-03-18 20:12:06,111.0,1.0
2013-03-18 20:12:12,112.0,1.0
2013-03-18 20:12:18,111.0,1.0
2013-03-18 20:12:24,111.0,1.0
2013-03-18 20:12:30,111.0,1.0
2013-03-18 20:12:36,110.0,1.0
2013-03-18 20:12:42,111.0,1.0
2013-03-18 20:12:48,111.0,1.0
2013-03-18 20:12:54,111.0,1.0
2013-03-18 20:13:00,111.0,1.0
2013-03-18 20:13:06,110.0,1.0
2013-03-18 20:13:12,111.0,1.0
2013-03-18 20:13:18,111.0,0.0
2013-03-18 20:13:24,112.0,1.0
2013-03-18 20:13:30,111.0,1.0
2013-03-18 20:13:36,111.0,1.0
2013-03-18 20:13:42,111.0,0.0
2013-03-18 20:13:48,110.0,1.0
2013-03-18 20:13:54,110.0,1.0
2013-03-18 20:14:00,110.0,1.0
2013-03-18 20:14:06,110.0,1.0
2013-03-18 20:14:12,110.0,1.0
2013-03-18 20:14:18,111.0,1.0
2013-03-18 20:14:24,111.0,1.0
2013-03-18 20:14:30,110.0,1.0
2013-03-18 20:14:36,110.0,1.0
2013-03-18 20:14:42,112.0,1.0
2013-03-18 20:14:48,111.0,1.0
2013-03-18 20:14:54,111.0,1.0
2013-03-18 20:15:00,111.0,1.0
2013-03-18 20:15:06,111.0,1.0
2013-03-18 20:15:12,110.0,1.0
2013-03-18 20:15:18,111.0,1.0
2013-03-18 20:15:24,110.0,1.0
2013-03-18 20:15:30,111.0,1.0
2013-03-18 20:15:36,110.0,1.0
2013-03-18 20:15:42,111.0,1.0
2013-03-18 20:15:48,111.0,1.0
2013-03-18 20:15:54,112.0,1.0
2013-03-18 20:16:00,110.0,1.0
2013-03-18 20:16:06,112.0,1.0
2013-03-18 20:16:12,112.0,1.0
2013-03-18 20:16:18,111.0,1.0
2013-03-18 20:16:24,111.0,1.0
2013-03-18 20:16:30,111.0,1.0
2013-03-18 20:16:36,110.0,1.0
2013-03-18 20:16:42,111.0,1.0
2013-03-18 20:16:48,111.0,1.0
2013-03-18 20:16:54,112.0,1.0
2013-03-18 20:17:00,111.0,1.0
2013-03-18 20:17:06,111.0,1.0
2013-03-18 20:17:12,111.0,0.0
2013-03-18 20:17:18,110.0,1.0
2013-03-18 20:17:24,111.0,1.0
2013-03-18 20:17:30,111.0,1.0
2013-03-18 20:17:36,111.0,1.0
2013-03-18 20:17:42,110.0,1.0
2013-03-18 20:17:48,110.0,1.0
2013-03-18 20:17:54,111.0,1.0
2013-03-18 20:18:00,111.0,1.0
2013-03-18 20:18:06,111.0,1.0
2013-03-18 20:18:12,110.0,1.0
2013-03-18 20:18:18,111.0,1.0
2013-03-18 20:18:24,111.0,1.0
2013-03-18 20:18:30,111.0,1.0
2013-03-18 20:18:36,111.0,1.0
2013-03-18 20:18:42,111.0,1.0
2013-03-18 20:18:48,109.0,1.0
2013-03-18 20:18:54,110.0,1.0
2013-03-18 20:19:00,111.0,1.0
2013-03-18 20:19:06,111.0,1.0
2013-03-18 20:19:12,111.0,1.0
2013-03-18 20:19:18,112.0,1.0
2013-03-18 20:19:24,111.0,1.0
2013-03-18 20:19:30,110.0,1.0
2013-03-18 20:19:36,110.0,1.0
2013-03-18 20:19:42,111.0,1.0
2013-03-18 20:19:48,111.0,1.0
2013-03-18 20:19:54,112.0,1.0
2013-03-18 20:20:00,111.0,1.0
2013-03-18 20:20:06,111.0,1.0
2013-03-18 20:20:12,110.0,1.0
2013-03-18 20:20:18,111.0,1.0
2013-03-18 20:20:24,111.0,1.0
2013-03-18 20:20:30,111.0,1.0
2013-03-18 20:20:36,111.0,1.0
2013-03-18 20:20:42,110.0,1.0
2013-03-18 20:20:48,112.0,1.0
2013-03-18 20:20:54,111.0,1.0
2013-03-18 20:21:00,111.0,1.0
2013-03-18 20:21:06,111.0,1.0
2013-03-18 20:21:12,111.0,1.0
2013-03-18 20:21:18,111.0,1.0
2013-03-18 20:21:24,111.0,1.0
2013-03-18 20:21:30,111.0,1.0
2013-03-18 20:21:36,110.0,1.0
2013-03-18 20:21:42,111.0,1.0
2013-03-18 20:21:48,111.0,1.0
2013-03-18 20:21:54,111.0,1.0
2013-03-18 20:22:00,111.0,1.0
2013-03-18 20:22:06,111.0,1.0
2013-03-18 20:22:12,111.0,1.0
2013-03-18 20:22:18,111.0,1.0
2013-03-18 20:22:24,111.0,1.0
2013-03-18 20:22:30,110.0,1.0
2013-03-18 20:22:36,110.0,1.0
2013-03-18 20:22:42,110.0,1.0
2013-03-18 20:22:48,111.0,1.0
2013-03-18 20:22:54,111.0,1.0
2013-03-18 20:23:00,111.0,1.0
2013-03-18 20:23:06,111.0,1.0
2013-03-18 20:23:12,111.0,1.0
2013-03-18 20:23:18,112.0,1.0
2013-03-18 20:23:24,111.0,1.0
2013-03-18 20:23:30,111.0,1.0
2013-03-18 20:23:36,111.0,1.0
2013-03-18 20:23:42,111.0,1.0
2013-03-18 20:23:48,112.0,1.0
2013-03-18 20:23:54,111.0,1.0
2013-03-18 20:24:00,111.0,1.0
2013-03-18 20:24:06,110.0,1.0
2013-03-18 20:24:12,110.0,1.0
2013-03-18 20:24:18,111.0,1.0
2013-03-18 20:24:24,111.0,1.0
2013-03-18 20:24:30,111.0,1.0
2013-03-18 20:24:36,111.0,1.0
2013-03-18 20:24:42,111.0,1.0
2013-03-18 20:24:48,112.0,1.0
2013-03-18 20:24:54,111.0,1.0
2013-03-18 20:25:00,111.0,1.0
2013-03-18 20:25:06,111.0,1.0
2013-03-18 20:25:12,111.0,1.0
2013-03-18 20:25:18,111.0,1.0
2013-03-18 20:25:24,111.0,1.0
2013-03-18 20:25:30,111.0,1.0
2013-03-18 20:25:36,111.0,1.0
2013-03-18 20:25:42,110.0,1.0
2013-03-18 20:25:48,111.0,1.0
2013-03-18 20:25:54,111.0,1.0
2013-03-18 20:26:00,111.0,1.0
2013-03-18 20:26:06,111.0,1.0
2013-03-18 20:26:12,111.0,1.0
2013-03-18 20:26:18,111.0,1.0
2013-03-18 20:26:24,111.0,1.0
2013-03-18 20:26:30,111.0,1.0
2013-03-18 20:26:36,110.0,1.0
2013-03-18 20:26:42,110.0,1.0
2013-03-18 20:26:48,110.0,1.0
2013-03-18 20:26:54,111.0,1.0
2013-03-18 20:27:00,111.0,1.0
2013-03-18 20:27:06,111.0,1.0
2013-03-18 20:27:12,111.0,1.0
2013-03-18 20:27:18,111.0,1.0
2013-03-18 20:27:24,111.0,1.0
2013-03-18 20:27:30,112.0,1.0
2013-03-18 20:27:36,109.0,1.0
2013-03-18 20:27:42,110.0,1.0
2013-03-18 20:27:48,112.0,1.0
2013-03-18 20:27:54,111.0,0.0
2013-03-18 20:28:00,111.0,1.0
2013-03-18 20:28:06,109.0,1.0
2013-03-18 20:28:12,111.0,1.0
2013-03-18 20:28:18,111.0,1.0
2013-03-18 20:28:24,111.0,1.0
2013-03-18 20:28:30,110.0,1.0
2013-03-18 20:28:36,111.0,1.0
2013-03-18 20:28:42,111.0,1.0
2013-03-18 20:28:48,111.0,1.0
2013-03-18 20:28:54,111.0,1.0
2013-03-18 20:29:00,110.0,1.0
2013-03-18 20:29:06,110.0,1.0
2013-03-18 20:29:12,110.0,1.0
2013-03-18 20:29:18,111.0,1.0
2013-03-18 20:29:24,111.0,1.0
2013-03-18 20:29:30,111.0,1.0
2013-03-18 20:29:36,111.0,1.0
2013-03-18 20:29:42,110.0,1.0
2013-03-18 20:29:48,111.0,1.0
2013-03-18 20:29:54,111.0,1.0
2013-03-18 20:30:00,110.0,1.0
2013-03-18 20:30:06,111.0,1.0
2013-03-18 20:30:12,111.0,1.0
2013-03-18 20:30:18,111.0,1.0
2013-03-18 20:30:24,110.0,1.0
2013-03-18 20:30:30,111.0,1.0
2013-03-18 20:30:36,111.0,1.0
2013-03-18 20:30:42,111.0,1.0
2013-03-18 20:30:48,111.0,1.0
2013-03-18 20:30:54,111.0,1.0
2013-03-18 20:31:00,111.0,1.0
2013-03-18 20:31:06,111.0,1.0
2013-03-18 20:31:12,111.0,1.0
2013-03-18 20:31:18,110.0,1.0
2013-03-18 20:31:24,110.0,1.0
2013-03-18 20:31:30,111.0,1.0
2013-03-18 20:31:36,111.0,1.0
2013-03-18 20:31:42,110.0,1.0
2013-03-18 20:31:48,110.0,1.0
2013-03-18 20:31:54,110.0,1.0
2013-03-18 20:32:00,110.0,1.0
2013-03-18 20:32:06,110.0,1.0
2013-03-18 20:32:12,110.0,1.0
2013-03-18 20:32:18,111.0,1.0
2013-03-18 20:32:24,111.0,1.0
2013-03-18 20:32:30,111.0,1.0
2013-03-18 20:32:36,111.0,1.0
2013-03-18 20:32:42,109.0,1.0
2013-03-18 20:32:48,111.0,1.0
2013-03-18 20:32:54,111.0,1.0
2013-03-18 20:33:00,111.0,1.0
2013-03-18 20:33:06,110.0,1.0
2013-03-18 20:33:12,111.0,1.0
2013-03-18 20:33:18,111.0,1.0
2013-03-18 20:33:24,111.0,1.0
2013-03-18 20:33:30,109.0,1.0
2013-03-18 20:33:36,110.0,1.0
2013-03-18 20:33:42,111.0,1.0
2013-03-18 20:33:48,111.0,1.0
2013-03-18 20:33:54,203.0,1.0
2013-03-18 20:34:00,203.0,1.0
2013-03-18 20:34:06,205.0,1.0
2013-03-18 20:34:12,456.0,1.0
2013-03-18 20:34:18,457.0,1.0
2013-03-18 20:34:24,454.0,1.0
2013-03-18 20:34:30,456.0,1.0
2013-03-18 20:34:36,445.0,1.0
2013-03-18 20:34:42,455.0,1.0
2013-03-18 20:34:48,449.0,1.0
2013-03-18 20:34:54,450.0,1.0
2013-03-18 20:35:00,446.0,1.0
2013-03-18 20:35:06,453.0,1.0
2013-03-18 20:35:12,451.0,1.0
2013-03-18 20:35:18,478.0,1.0
2013-03-18 20:35:24,475.0,1.0
2013-03-18 20:35:30,475.0,1.0
2013-03-18 20:35:36,481.0,1.0
2013-03-18 20:35:42,473.0,1.0
2013-03-18 20:35:48,479.0,1.0
2013-03-18 20:35:54,472.0,1.0
2013-03-18 20:36:00,459.0,1.0
2013-03-18 20:36:06,475.0,1.0
2013-03-18 20:36:12,471.0,1.0
2013-03-18 20:36:18,468.0,1.0
2013-03-18 20:36:24,474.0,1.0
2013-03-18 20:36:30,470.0,1.0
2013-03-18 20:36:36,467.0,1.0
2013-03-18 20:36:42,460.0,1.0
2013-03-18 20:36:48,472.0,1.0
2013-03-18 20:36:54,461.0,1.0
2013-03-18 20:37:00,467.0,1.0
2013-03-18 20:37:06,466.0,1.0
2013-03-18 20:37:12,469.0,1.0
2013-03-18 20:37:18,461.0,1.0
2013-03-18 20:37:24,461.0,1.0
2013-03-18 20:37:30,465.0,1.0
2013-03-18 20:37:36,462.0,1.0
2013-03-18 20:37:42,468.0,1.0
2013-03-18 20:37:48,467.0,1.0
2013-03-18 20:37:54,468.0,1.0
2013-03-18 20:38:00,458.0,1.0
2013-03-18 20:38:06,469.0,1.0
2013-03-18 20:38:12,467.0,1.0
2013-03-18 20:38:18,482.0,1.0
2013-03-18 20:38:24,467.0,1.0
2013-03-18 20:38:30,467.0,1.0
2013-03-18 20:38:36,460.0,1.0
2013-03-18 20:38:42,466.0,1.0
2013-03-18 20:38:48,455.0,1.0
2013-03-18 20:38:54,455.0,1.0
2013-03-18 20:39:00,453.0,1.0
2013-03-18 20:39:06,456.0,1.0
2013-03-18 20:39:12,450.0,1.0
2013-03-18 20:39:18,455.0,1.0
2013-03-18 20:39:24,458.0,1.0
2013-03-18 20:39:30,464.0,1.0
2013-03-18 20:39:36,458.0,1.0
2013-03-18 20:39:42,462.0,1.0
2013-03-18 20:39:48,459.0,1.0
2013-03-18 20:39:54,460.0,1.0
2013-03-18 20:40:00,474.0,1.0
2013-03-18 20:40:06,474.0,1.0
2013-03-18 20:40:12,468.0,1.0
2013-03-18 20:40:18,461.0,1.0
2013-03-18 20:40:24,469.0,1.0
2013-03-18 20:40:30,460.0,1.0
2013-03-18 20:40:36,615.0,1.0
2013-03-18 20:40:42,620.0,1.0
2013-03-18 20:40:48,607.0,1.0
2013-03-18 20:40:54,606.0,1.0
2013-03-18 20:41:00,616.0,1.0
2013-03-18 20:41:06,611.0,1.0
2013-03-18 20:41:12,611.0,1.0
2013-03-18 20:41:18,618.0,1.0
2013-03-18 20:41:24,621.0,1.0
2013-03-18 20:41:30,713.0,1.0
2013-03-18 20:41:36,702.0,1.0
2013-03-18 20:41:42,703.0,1.0
2013-03-18 20:41:48,720.0,1.0
2013-03-18 20:41:54,789.0,1.0
2013-03-18 20:42:00,822.0,1.0
2013-03-18 20:42:06,817.0,1.0
2013-03-18 20:42:12,830.0,1.0
2013-03-18 20:42:18,830.0,1.0
2013-03-18 20:42:24,828.0,1.0
2013-03-18 20:42:30,832.0,1.0
2013-03-18 20:42:36,838.0,1.0
2013-03-18 20:42:42,853.0,1.0
2013-03-18 20:42:48,839.0,1.0
2013-03-18 20:42:54,839.0,1.0
2013-03-18 20:43:00,840.0,1.0
2013-03-18 20:43:06,839.0,1.0
2013-03-18 20:43:12,829.0,1.0
2013-03-18 20:43:18,836.0,1.0
2013-03-18 20:43:24,836.0,1.0
2013-03-18 20:43:30,843.0,1.0
2013-03-18 20:43:36,821.0,1.0
2013-03-18 20:43:42,832.0,1.0
2013-03-18 20:43:48,838.0,1.0
2013-03-18 20:43:54,836.0,1.0
2013-03-18 20:44:00,822.0,1.0
2013-03-18 20:44:06,834.0,1.0
2013-03-18 20:44:12,833.0,0.0
2013-03-18 20:44:18,822.0,1.0
2013-03-18 20:44:24,820.0,1.0
2013-03-18 20:44:30,828.0,1.0
2013-03-18 20:44:36,833.0,1.0
2013-03-18 20:44:42,838.0,1.0
2013-03-18 20:44:48,834.0,1.0
2013-03-18 20:44:54,821.0,1.0
2013-03-18 20:45:00,821.0,1.0
2013-03-18 20:45:06,824.0,1.0
2013-03-18 20:45:12,832.0,1.0
2013-03-18 20:45:18,830.0,1.0
2013-03-18 20:45:24,834.0,1.0
2013-03-18 20:45:30,820.0,1.0
2013-03-18 20:45:36,833.0,1.0
2013-03-18 20:45:42,829.0,1.0
2013-03-18 20:45:48,830.0,1.0
2013-03-18 20:45:54,821.0,1.0
2013-03-18 20:46:00,826.0,1.0
2013-03-18 20:46:06,818.0,1.0
2013-03-18 20:46:12,829.0,1.0
2013-03-18 20:46:18,834.0,1.0
2013-03-18 20:46:24,831.0,1.0
2013-03-18 20:46:30,821.0,1.0
2013-03-18 20:46:36,818.0,1.0
2013-03-18 20:46:42,827.0,1.0
2013-03-18 20:46:48,833.0,1.0
2013-03-18 20:46:54,822.0,1.0
2013-03-18 20:47:00,820.0,1.0
2013-03-18 20:47:06,819.0,1.0
2013-03-18 20:47:12,829.0,1.0
2013-03-18 20:47:18,818.0,1.0
2013-03-18 20:47:24,818.0,1.0
2013-03-18 20:47:30,829.0,1.0
2013-03-18 20:47:36,830.0,1.0
2013-03-18 20:47:42,817.0,1.0
2013-03-18 20:47:48,831.0,1.0
2013-03-18 20:47:54,833.0,1.0
2013-03-18 20:48:00,826.0,1.0
2013-03-18 20:48:06,822.0,1.0
2013-03-18 20:48:12,830.0,1.0
2013-03-18 20:48:18,823.0,1.0
2013-03-18 20:48:24,821.0,1.0
2013-03-18 20:48:30,830.0,1.0
2013-03-18 20:48:36,830.0,1.0
2013-03-18 20:48:42,823.0,1.0
2013-03-18 20:48:48,819.0,1.0
2013-03-18 20:48:54,824.0,1.0
2013-03-18 20:49:00,817.0,1.0
2013-03-18 20:49:06,824.0,1.0
2013-03-18 20:49:12,824.0,1.0
2013-03-18 20:49:18,823.0,1.0
2013-03-18 20:49:24,824.0,1.0
2013-03-18 20:49:30,828.0,1.0
2013-03-18 20:49:36,820.0,1.0
2013-03-18 20:49:42,812.0,1.0
2013-03-18 20:49:48,812.0,1.0
2013-03-18 20:49:54,830.0,0.0
2013-03-18 20:50:00,822.0,1.0
2013-03-18 20:50:06,554.0,1.0
2013-03-18 20:50:12,558.0,1.0
2013-03-18 20:50:18,556.0,1.0
2013-03-18 20:50:24,556.0,1.0
2013-03-18 20:50:30,566.0,1.0
2013-03-18 20:50:36,557.0,1.0
2013-03-18 20:50:42,556.0,1.0
2013-03-18 20:50:48,556.0,1.0
2013-03-18 20:50:54,557.0,1.0
2013-03-18 20:51:00,558.0,1.0
2013-03-18 20:51:06,559.0,1.0
2013-03-18 20:51:12,556.0,1.0
2013-03-18 20:51:18,548.0,1.0
2013-03-18 20:51:24,557.0,1.0
2013-03-18 20:51:30,557.0,1.0
2013-03-18 20:51:36,568.0,1.0
2013-03-18 20:51:42,568.0,1.0
2013-03-18 20:51:48,569.0,1.0
2013-03-18 20:51:54,566.0,1.0
